code_cam,implantation,precision_implantation,date_implantation,lat,lon,code_annee,code_postal
1051,Rue Saint-Denis  rue de Rivoli,croisement,08/07/16,48.85875016,2.34750188,5,75001
1055,Rue Montmartre  rue de Turbigo,croisement,10/03/17,48.8632432,2.3461244,6,75001
1056,Rue Montorgueil  rue de Turbigo,croisement,10/03/17,48.8632732,2.3462907000000004,6,75001
1057,Quai François Mitterrand  rue de l'Amiral de Coligny,croisement,08/06/18,48.858989799999996,2.339848,7,75001
2006,Boulevard des Capucines  rue Scribe,croisement,Début 2019,48.8702501,2.329943,10,75002
2033,Rue de la Lune  rue Notre-Dame de Bonne Nouvelle,croisement,25/11/16,48.8697696,2.349715,5,75002
4051,Rue des Francs Bourgeois  rue Vieille du Temple,croisement,24/11/16,48.8586836,2.3587623,5,75004
4058,Rue de Sully  boulevard Henri IV,croisement,08/07/16,48.851188,2.3626942000000004,5,75004
5013,Place Alphonse Laveran  rue Saint-Jacques,croisement,23/03/17,48.840843154665,2.34098007029582,6,75005
5051,Rue du Fouarre  rue Lagrange,croisement,21/12/16,48.8517007,2.3477327,5,75005
5053,Rue Saint-Jacques  rue Soufflot,croisement,16/05/18,48.846796000000005,2.3433551,7,75005
5054,Rue Poliveau  rue Geoffroy Saint-Hilaire,croisement,22/07/16,48.8397034,2.356594,5,75005
5058,Rue Pierre Nicole  rue du Val de Grâce,croisement,30/09/16,48.84118170000001,2.339799,5,75005
7092,Rue de Grenelle  rue des Saints-Pères,croisement,19/09/18,48.8527255,2.3293937999999996,7,75007
8096,Place de la Concorde  avenue Gabriel,croisement,13/07/18,48.8670939,2.3206535,7,75008
8107,Rue du Faubourg Saint-Honoré  avenue Matignon,croisement,07/04/17,48.8717648,2.3141792999999997,6,75008
8114,Avenue George V  rue François 1er,croisement,09/11/17,48.8700562,2.3009879,6,75008
8122,Avenue Montaigne  rue du Boccador,croisement,20/02/17,48.8658456,2.3040070333333302,6,75008
9062,Rue La Bruyère  rue Notre-Dame de Lorette,croisement,25/11/16,48.878834399999995,2.3370284,5,75009
10036,Boulevard de la Chapelle  rue Guy Patin,croisement,Début 2019,48.8837384,2.3512804,10,75010
10067,Rue de Paradis  rue Martel,croisement,14/06/17,48.8747743,2.3534685,6,75010
10072,Rue Saint-Maur  rue du Buisson Saint-Louis,croisement,04/08/16,48.871783799999996,2.3719804,5,75010
10557,Boulevard de la Bastille  rue Jules César,croisement,29/06/12,48.84878345,2.3679398,1,75012
10594,Avenue Gambetta  boulevard Mortier  rue de Belleville,croisement,14/12/12,48.8770052,2.4066397999999998,1,75020
10630,Place Jules Joffrin  rue Hermel,croisement,11/05/12,48.8926182,2.3451014999999997,1,75018
10756,Rue Pierre Fontaine  rue Jean-Baptiste Pigalle,croisement,06/07/12,48.8804359,2.3350485,1,75009
10966,Rue du Faubourg Saint-Martin  rue La Fayette,croisement,12/10/12,48.8816108,2.3657877,1,75010
11218,Rue Rambuteau  rue Beaubourg,croisement,21/12/11,48.861238125,2.35345275,0,75004
11498,Rue Rambuteau  boulevard de Sébastopol,croisement,03/02/12,48.8619936571429,2.3501341,1,75001
11751,Place de Colombie  boulevard Suchet  boulevard Lannes  Porte de la Muette,croisement,09/11/12,48.862590175,2.268078425,1,75016
12003,Rue Villiot  rue de Bercy,croisement,31/05/18,48.8421014,2.3764201000000003,7,75012
12090,Rue Jacques Hillairet  rue Albinoni,croisement,20/10/16,48.8429924,2.3883015,5,75012
12116,Boulevard de Strasbourg  rue Saint-Laurent,croisement,20/04/12,48.8754828,2.35773035,1,75010
12312,Rue Blainville  place de la Contrescarpe,croisement,19/10/12,48.8445074,2.3492551,1,75005
12509,Boulevard Saint-Germain  boulevard Raspail,croisement,23/03/12,48.8562032666667,2.32567686666667,1,75007
12569,Rue des Frères d'Astier de la Vigerie  rue Simone Weil,croisement,01/06/12,48.8241148,2.3634942000000003,1,75013
12735,Rue Louis Lumière  rue Louis Ganne,croisement,19/10/12,48.8635232,2.4107317999999998,1,75020
12742,Place de la Bataille de Stalingrad  rue du Faubourg Saint-Martin,croisement,16/05/14,48.8838514,2.3685981,3,75010
12969,Rue Archereau  rue de Crimée,croisement,31/08/12,48.892156299999996,2.3750776,1,75019
13067,Boulevard Raspail  rue de Rennes,croisement,18/05/12,48.8479939,2.3278513,1,75006
13075,Rue du Château des Rentiers  rue Ricaut,croisement,01/08/16,48.830247,2.3622164,5,75013
13077,Boulevard Masséna  avenue de la Porte de Vitry,croisement,14/11/16,48.8240531,2.3770382000000003,5,75013
13081,Rue Bourgon  rue du Moulin de la Pointe,croisement,30/11/16,48.8229657,2.3565767,5,75013
13084,Rue de Tolbiac  rue Bobillot,croisement,10/03/17,48.825812299999996,2.3503781000000004,6,75013
13086,Rue de la Glacière  boulevard Arago,croisement,24/02/17,48.83495429999999,2.3449902999999996,6,75013
13087,Rue Jean-Baptiste Berlier  allée Paris-Ivry,croisement,inconnue,48.825938799999996,2.3850316000000005,10,75013
13273,Rue Bargue  rue Platon,croisement,21/12/11,48.8376062,2.3095789,0,75015
13412,Pont Charles de Gaulle  quai d'Austerlitz,croisement,18/01/13,48.84194829999999,2.3678915000000003,2,75013
13871,Boulevard Voltaire  rue Jean-Pierre Timbaud,croisement,01/03/13,48.865185100000005,2.3677758,2,75011
14001,Avenue du Maine  rue de la Gaîté,croisement,inconnue,48.8385148,2.3226197,10,75014
14064,Avenue du Général Leclerc  rue Mouton Duvernet,croisement,03/07/18,48.8313576,2.3299279999999998,7,75014
14251,Rue du Cange  rue de Gergovie,croisement,17/02/12,48.833930200000005,2.3144351000000003,1,75014
14293,Boulevard Diderot  rue Michel Chasles,croisement,06/04/12,48.845931799999995,2.3738871,1,75012
14429,Quai Saint-Exupéry  rue du Général Niox,croisement,15/06/12,48.8364026,2.2637945,1,75016
14530,Boulevard Flandrin  avenue Henri Martin,croisement,17/02/12,48.8640939,2.2721478999999998,1,75016
14591,Rue Papin  rue Saint-Martin,croisement,22/02/13,48.86674779999999,2.3542308,2,75003
14707,Avenue d'Italie  boulevard Kellermann  boulevard Massena,croisement,07/09/12,48.8190558666667,2.3594861666666698,1,75013
14821,Rue du Département  rue de Tanger,croisement,04/05/12,48.8848699,2.3674155,1,75019
15113,Rue Brancion  rue de Vouillé,croisement,07/11/16,48.834725299999995,2.3051593999999995,5,75015
15518,Rue de Rivoli  rue Saint-Martin,croisement,21/12/11,48.85804106,2.3496671,0,75004
15868,Rue des Peupliers  rue du docteur Tuffier,croisement,07/09/12,48.822151700000006,2.3526895,1,75013
16005,Avenue du Général Mangin  avenue de Lamballe,croisement,27/02/17,48.8544989,2.2813847999999997,6,75016
16006,Avenue de Lamballe  rue Raynouard,croisement,27/02/17,48.8543589,2.2784069,6,75016
16071,Avenue Chantemesse  avenue du Maréchal Fayolle,croisement,10/08/16,48.867253999999996,2.27019425,5,75016
16092,Rue Benjamin Franklin  rue Le Tasse,croisement,13/02/18,48.8604234,2.2859032000000004,7,75016
16109,Avenue Kléber  rue Boissière,croisement,23/03/17,48.86681256,2.28994328,6,75016
16137,Rue du Sergent Maginot  rue de l'Arioste,croisement,02/09/16,48.8413917,2.2549304,5,75016
16146,Boulevard Murat  quai Saint-Exupéry,croisement,04/11/16,48.8387501,2.2663142999999994,5,75016
16178,Rue Oberkampf  boulevard Voltaire,croisement,05/07/13,48.8637623666667,2.3701152000000003,2,75011
16244,Avenue de la Porte d'Ivry  avenue Claude Régaud,croisement,19/10/12,48.82026106,2.37181383,1,75013
16458,Avenue de la Porte d'Asnières  boulevard Berthier,croisement,09/03/12,48.890136975,2.303881325,1,75017
16543,Place Paul Claudel  rue Rotrou,croisement,08/05/15,48.849216299999995,2.33842015,4,75006
16661,Rue de Tanger  rue Riquet,croisement,09/01/15,48.8892514,2.3713185,4,75019
16819,Rue des Pyramides  avenue de l'Opéra,croisement,06/07/12,48.8663093,2.3341623,1,75001
17094,Rue des Batignolles  rue des Dames,croisement,08/12/16,48.8840369,2.3224277,5,75017
17095,Rue de Prony  avenue de Wagram,croisement,18/11/16,48.8832695,2.3019395,5,75017
17096,Rue Galvani  rue Laugier,croisement,07/12/16,48.8838563,2.2926662,5,75017
17097,Avenue de Wagram  rue Rennequin,croisement,01/12/16,48.8804809,2.29965,5,75017
17103,Quai Branly  avenue de Suffren,croisement,15/06/12,48.857476,2.2910098999999997,1,75007
17129,Rue de Tlemcen  rue Duris,croisement,27/04/12,48.8648579,2.3879923,1,75020
17435,Rue de Crimée  rue Manin,croisement,27/04/12,48.883031200000005,2.38552602,1,75019
17849,Boulevard Suchet  rue Raffet  square TolstoÏ,croisement,30/03/12,48.8530352,2.2618853,1,75016
18067,Place de La Chapelle  rue Pajol,croisement,inconnue,48.8848901,2.3604328999999997,10,75018
18086,Rue Doudeauville  boulevard Barbès,croisement,14/11/16,48.88835455,2.349584175,5,75018
18091,Rue Pajol  rue du Département  rue Philippe de Girard,croisement,31/01/17,48.886726200000005,2.3611517999999996,6,75018
18093,Rue Pajol  rue Romy Schneider,croisement,inconnue,48.887995200000006,2.3619428,10,75018
18115,Rue Labat  boulevard Barbès,croisement,14/11/16,48.88948305,2.349584925,5,75018
18247,Rue des Francs Bourgeois  rue de Turenne,croisement,13/04/12,48.8564649,2.3642877,1,75003
18452,Rue de l'Eure  rue Didot,croisement,24/02/12,48.8329865,2.3208964,1,75014
18514,Boulevard des Batignolles  rue de Rome,croisement,03/02/12,48.8820708,2.32043973333333,1,75008
18536,Avenue de la Porte d'Asnières  boulevard de Reims,croisement,18/05/12,48.89205820000001,2.3012707000000003,1,75017
18695,Rue Saint-Didier  rue Mesnil,croisement,25/05/12,48.867076700000005,2.2836017999999996,1,75016
18837,Avenue Corentin Cariou  quai de la Gironde,croisement,22/02/13,48.8959641411156,2.38376064236523,2,75019
18838,Place Denfert-Rochereau  boulevard Saint-Jacques,croisement,27/01/12,48.83411552,2.3333461,1,75014
18870,Rue Réaumur  rue Saint-Denis,croisement,21/12/11,48.866533399999994,2.3511319999999998,0,75002
19067,Rue Botzaris  rue Fessart,croisement,06/07/12,48.8777126,2.3812652,1,75019
19071,Boulevard Barbès  boulevard de Rochechouart,croisement,07/09/12,48.883854799999995,2.3494771,1,75018
19081,Rue Euryale Dehaynin  rue Tandou,croisement,30/11/16,48.885713,2.3783368,5,75019
19082,Rue Gaston Rebuffat  rue de Kabylie,croisement,16/09/16,48.8848334,2.368182,5,75019
19084,Rue Bellot  rue d'Aubervilliers,croisement,16/12/16,48.886396399999995,2.3665467999999996,5,75019
19103,Boulevard Macdonald  quai de la Gironde,croisement,17/08/16,48.8988761,2.3816695,5,75019
19182,Avenue de Saint-Ouen  avenue de Clichy,croisement,20/01/12,48.8874983,2.3255897,1,75017
19726,Rue Saint-Antoine  rue de Sévigné,croisement,03/02/12,48.855084000000005,2.3616775000000003,1,75004
19779,Boulevard Poniatowski  rue Claude Decaen,croisement,07/12/12,48.83340985,2.40219765,1,75012
19891,Place d'Italie  boulevard Vincent Auriol,croisement,21/12/11,48.8313813,2.35689036666667,0,75013
19892,Place d'Iéna  avenue d'Iéna,croisement,18/05/12,48.8649246,2.2940525000000003,1,75016
20002,Rue de Bagnolet  rue des Balkans,croisement,23/05/17,48.8617912,2.4058064999999997,6,75020
20039,Rue de Bagnolet  rue des Orteaux,croisement,21/12/16,48.8570723,2.3981310000000002,5,75020
20060,Rue Saint-Blaise  square des Cardeurs,croisement,22/09/16,48.8582,2.4068875,5,75020
20070,Rue des Frères Flavien  avenue du Docteur Gley,croisement,20/04/17,48.8767956,2.4120082999999997,6,75020
20072,Avenue Victor Hugo  rue de Presbourg,croisement,22/06/12,48.8729720666667,2.2931356,1,75016
20075,Rue des Tourelles  passage des Tourelles,croisement,12/08/16,48.8747445,2.40456785,5,75020
20077,Rue Duris  rue des Cendriers,croisement,30/11/16,48.865739399999995,2.3875096,5,75020
20080,Rue Vitruve  rue des Orteaux,croisement,02/03/17,48.8565584,2.4022301,6,75020
20276,Rue Duroc  boulevard des Invalides,croisement,21/09/12,48.84826985,2.3157321,1,75007
20669,Boulevard Saint-Germain  quai de la Tournelle,croisement,13/04/12,48.8494029,2.3567895,1,75005
20728,Rue Lamarck  rue du Chevalier de la Barre,croisement,31/08/12,48.8875305,2.3445272,1,75018
20941,Place de la Bourse  rue Vivienne  rue Feydeau,croisement,24/02/12,48.8692109,2.3402663666666697,1,75002
21067,Rue Oberkampf  boulevard de Belleville,croisement,27/07/12,48.867005299999995,2.3828597,1,75011
21129,Place d'Estienne d'Orves  rue Saint-Lazare,croisement,19/10/12,48.8762484,2.33179065,1,75009
21487,Rue de Châteaudun  rue Saint-Georges,croisement,31/05/13,48.876060700000004,2.3371321,2,75009
22575,Rue de la Pompe  avenue Henri Martin,croisement,24/08/12,48.8640384,2.27746,1,75016
22579,Rue Réaumur  boulevard de Sébastopol,croisement,20/07/12,48.86623205,2.3525252,1,75002
22580,Rue de Babylone  rue Barbet de Jouy,croisement,25/05/12,48.851761200000006,2.3171235,1,75007
22853,Rue Curial  rue Colette Magny,croisement,26/10/12,48.8955192,2.3751767000000004,1,75019
22881,Boulevard Macdonald  quai de la Gironde,croisement,22/02/13,48.8988761,2.3816695,2,75019
23535,Rue du Temple  rue Rambuteau,croisement,13/01/12,48.86065479999999,2.3551551,1,75003
24120,Boulevard Victor  rue Lecourbe,croisement,inconnue,48.8353559,2.28099,10,75015
24512,Boulevard de Strasbourg  boulevard de Magenta,croisement,inconnue,48.87480355,2.3574362,10,75010
24647,Rue des Saints-Pères  boulevard Saint-Germain,croisement,inconnue,48.8544657,2.3304702,10,75006
24660,Place Blanche  boulevard de Clichy  rue Lepic,croisement,inconnue,48.8838686375,2.33245035,10,75009
25108,Rue Drouot  rue La Fayette  rue du Faubourg Montmartre,croisement,17/02/12,48.8750797,2.3409069,1,75009
25120,Rue des Amandiers  rue des Cendriers,croisement,27/04/12,48.8662972,2.3896527,1,75020
25240,Rue Compans  place des Fêtes,croisement,17/02/12,48.8774953,2.3937977000000004,1,75019
25856,Rue de Crimée  avenue de Flandre,croisement,21/09/12,48.890662,2.37673,1,75019
25902,Rue René Binet  rue Fernand Labori,croisement,27/04/12,48.89927479999999,2.3423571,1,75018
26158,Boulevard de Courcelles  boulevard Malesherbes,croisement,28/06/13,48.8808474,2.3125429,2,75017
26293,Rue d'Alsace-Lorraine  rue Gaston Pinot,croisement,30/03/12,48.883408700000004,2.3922086,1,75019
26704,Rue d'Assas  rue de Rennes,croisement,21/09/12,48.8489755,2.3287367000000003,1,75006
26709,Rue de Gramont  boulevard des Italiens,croisement,08/06/12,48.871461100000005,2.3370259,1,75002
26718,Rue Juliette Dodu  avenue Claude Vellefaux,croisement,10/02/12,48.8740351,2.3703336,1,75010
26787,Rue de Dunkerque  rue de Compiègne,croisement,13/04/12,48.88021005,2.35367165,1,75010
27200,Avenue de Versailles  boulevard Exelmans,croisement,15/06/12,48.8407685333333,2.26512986666667,1,75016
27296,Avenue de Versailles  boulevard Exelmans,croisement,15/06/12,48.8407685333333,2.26512986666667,1,75016
27377,Rue de Turbigo  rue des Fontaines du Temple,croisement,18/05/12,48.8659179,2.3580936,1,75003
27797,Rue du Faubourg du Temple  avenue Parmentier,croisement,19/10/12,48.869992700000005,2.3710329,1,75010
27982,Rue du Faubourg Poissonnière  rue du Delta,croisement,19/06/15,48.8823973,2.3496702000000003,4,75009
28130,Quai de la Marne  rue de Crimée,croisement,23/11/12,48.88818,2.3796279,1,75019
28234,Boulevard de Magenta  rue La Fayette,croisement,08/11/13,48.8785378,2.3538871,2,75010
28398,Boulevard de la Tour Maubourg  avenue de Tourville,croisement,03/02/12,48.8539940666667,2.30954653333333,1,75007
28637,Rue Péan  boulevard Masséna,croisement,18/01/13,48.82225235,2.37166845,2,75013
28849,Rue Stephenson  rue de Laghouat,croisement,25/01/13,48.888006,2.3562029,2,75018
29297,Place de l'Hôtel de Ville  avenue Victoria,croisement,03/02/12,48.856767600000005,2.3510828999999998,1,75004
29482,Rue d'Assas  rue Auguste Comte,croisement,24/08/12,48.8443847,2.3328866,1,75006
29504,Boulevard Saint-Germain  rue de Bellechasse,croisement,27/01/12,48.8585104,2.3231292000000003,1,75007
29730,Rue d'Alsace  rue du 8 Mai 1945,croisement,13/04/12,48.8762777,2.3574368999999997,1,75010
29963,Boulevard Beaumarchais  rue Saint-Sébastien,croisement,17/08/12,48.8606498,2.3673344,1,75003
30567,Avenue Parmentier  rue Oberkampf,croisement,25/05/12,48.8650641,2.3747379,1,75011
30637,Rue de Charonne  avenue Ledru-Rollin,croisement,01/06/12,48.8532731,2.3772848,1,75011
30736,Rue de Sèvres  rue du Bac,croisement,23/03/12,48.8502335,2.3241400000000003,1,75007
30906,Place Henri Frenay  rue Roland Barthes,croisement,20/07/12,48.844556,2.3773117000000004,1,75012
30922,Quai François Mauriac  passerelle Simone de Beauvoir,croisement,13/07/12,48.8345326957541,2.37675026552141,1,75013
31195,Quai de Conti  pont Neuf,croisement,17/02/12,48.856131299999994,2.3404015,1,75006
31606,Rue de la Coutellerie  avenue Victoria,croisement,21/12/11,48.8572365,2.3495508,0,75004
31706,Place de la Bourse  rue du Quatre Septembre,croisement,21/12/11,48.868912200000004,2.3401064,0,75002
32355,Rue Boulay  rue de la Jonquière,croisement,21/12/11,48.8948384,2.3184424,0,75017
33168,Rue du Cardinal Lemoine  rue Monge,croisement,21/12/11,48.8466037,2.3516348999999996,0,75005
33278,Avenue Philippe Auguste  boulevard de Charonne,croisement,22/06/12,48.85832448,2.38975308,1,75011
33282,Avenue du Maréchal Galliéni  rue de l'Université,croisement,27/04/12,48.8610518,2.3132382000000002,1,75007
33506,Rue d'Alésia  rue de la Tombe Issoire,croisement,30/03/12,48.8278106,2.3325261000000004,1,75014
33599,Pont Charles de Gaulle  quai de la Rapée,croisement,11/05/12,48.8431945,2.370327,1,75012
33823,Avenue Victor Hugo  place Victor Hugo,croisement,21/12/11,48.8697071666667,2.2854217999999995,0,75016
34611,Boulevard Sérurier  rue de Périgueux,croisement,21/09/12,48.884614299999996,2.3945146,1,75019
34698,Rue Pierre Lescot  rue de Turbigo,croisement,27/01/12,48.8637682,2.3491066000000003,1,75001
34724,Rue Chauchat  rue Rossini,croisement,10/02/12,48.8730447,2.3394966,1,75009
34892,Place du Général Cochet  boulevard Sérurier,croisement,27/07/12,48.8865484,2.394123025,1,75019
35012,Place Claude Bourdet  rue des Cordelières  rue Corvisart,croisement,21/12/11,48.832818200000006,2.3471826,0,75013
35021,Rue Ordener  rue des Poissonniers,croisement,25/05/12,48.8911829,2.351628,1,75018
35099,Place Blanche  boulevard de Clichy  rue de Bruxelles,croisement,10/02/12,48.8838686375,2.33245035,1,75009
35385,Rue Sedaine  boulevard Richard Lenoir,croisement,01/06/12,48.855449,2.3704872000000003,1,75011
35575,Avenue de la Grande Armée  rue de Tilsitt,croisement,07/09/12,48.87442665,2.29299195,1,75016
36303,Rue Petit  passage du Sud,croisement,21/12/11,48.8848321,2.3819703999999997,0,75019
36609,Rue d'Ankara  avenue du Président Kennedy,croisement,12/10/12,48.8545368,2.2835924,1,75016
36697,Rue Réaumur  rue de Turbigo,croisement,20/01/12,48.86545485,2.356127175,1,75003
37472,Rue de Paradis  rue du Faubourg Poissonnière,croisement,22/06/12,48.8757887,2.3482432,1,75010
37532,Rue de Sambre et Meuse  rue Sainte-Marthe,croisement,13/01/12,48.8745461,2.3732122,1,75010
37792,Rue des Entrepreneurs  rue du Commerce,croisement,02/07/14,48.8436769,2.293009,3,75015
37958,Rue Royale  rue Saint-Honoré,croisement,21/09/12,48.868382399999994,2.3232684,1,75008
39003,Rue de Ponthieu  rue Paul Baudry,croisement,24/08/12,48.8717902,2.3061228,1,75008
39069,Avenue Gambetta  rue Pelleport,croisement,22/06/12,48.8683061,2.4014206000000002,1,75020
39250,Boulevard Auguste Blanqui  rue de la Santé,croisement,20/01/12,48.831892100000005,2.34112648,1,75014
39331,Avenue du Général Sarrail  boulevard d'Auteuil,croisement,27/01/12,48.8454249,2.2559052000000004,1,75016
39480,Boulevard Raspail  rue de Varenne,croisement,27/07/12,48.853388200000005,2.3262994999999997,1,75007
39892,Boulevard Sérurier  rue des Bois,croisement,28/12/12,48.8787345,2.4013400000000003,1,75019
39930,Rue Jacob  rue des Saints-Pères,croisement,17/02/12,48.8563151,2.3316717000000002,1,75007
39992,Quai Branly  pont d'Iéna,croisement,10/02/12,48.859047801100104,2.29316884223752,1,75007
40244,Boulevard de Sébastopol  rue de Turbigo,croisement,25/05/12,48.864386542857105,2.35151361428571,1,75003
40936,Rue Léon  rue Cavé,croisement,25/05/12,48.8867347,2.3534361,1,75018
41203,Avenue de la Porte d'Orléans  boulevard Romain Rolland,croisement,19/10/12,48.8198018,2.3257586,1,75014
41361,Place de Clichy  avenue de Clichy,croisement,25/10/13,48.8836682,2.3273611,2,75008
41562,Boulevard Raspail  boulevard du Montparnasse,croisement,25/05/12,48.8420199,2.32957174,1,75006
41677,Boulevard du Montparnasse  rue de l'Arrivée,croisement,06/09/13,48.84412805,2.3230894,2,75015
42055,Boulevard de la Chapelle  rue du Faubourg Saint-Denis,croisement,08/06/12,48.884313299999995,2.3592911,1,75010
42222,Boulevard de Charonne  rue d'Avron,croisement,29/06/12,48.85135089999999,2.3985713,1,75020
42301,Rue Charlemagne  rue des Jardins Saint-Paul,croisement,04/05/12,48.854037299999995,2.3611047999999997,1,75004
42411,Cours de Vincennes  avenue du Docteur Arnold Netter,croisement,20/12/13,48.8472687666667,2.4062888,2,75012
42595,Rue de Steinkerque  boulevard de Rochechouart,croisement,13/01/12,48.882916066666695,2.3438697,1,75018
42789,Rue Jean Dolent  rue Messier,croisement,20/01/12,48.83378270000001,2.3380526,1,75014
43139,Rue Davy  rue Legendre,croisement,17/02/12,48.89103239999999,2.3252197999999997,1,75017
43190,Rue de Sèvres  boulevard Raspail,croisement,23/03/12,48.85157,2.326811,1,75006
43339,Boulevard Arago  rue du Faubourg Saint-Jacques,croisement,20/01/12,48.834607,2.3369678,1,75014
43592,Boulevard Voltaire  rue du Chemin Vert,croisement,09/11/12,48.85975139999999,2.3768492,1,75011
43920,Rue Garancière  rue Saint-Sulpice,croisement,20/01/12,48.85131679999999,2.3357195,1,75006
43956,Place Marcel Cerdan  boulevard de Grenelle  rue Humblot,croisement,17/02/12,48.850806899999995,2.29240538,1,75015
44255,Rue Yvonne le Tac  rue Chappe  rue Tardieu,croisement,31/08/12,48.883993100000005,2.3414488999999996,1,75018
44425,Avenue de la République  rue Saint-Maur,croisement,15/06/12,48.8646104,2.3780232999999997,1,75011
44802,Rue de Cambrai  rue Benjamin Constant,croisement,31/08/12,48.895951700000005,2.3813082000000003,1,75019
44805,Rue de Rivoli  rue du 29 Juillet,croisement,08/06/12,48.864453999999995,2.3301511,1,75001
45343,Place des Ternes  boulevard de Courcelles,croisement,01/06/12,48.8783166333333,2.2985788333333304,1,75008
45510,Rue de Bagnolet  rue des Pyrénées,croisement,21/12/11,48.859144799999996,2.4021237999999996,0,75020
45724,Rue du Faubourg Saint-Martin  rue du 8 mai 1945,croisement,06/07/12,48.875907700000006,2.3597439666666697,1,75010
45873,Quai de Jemmapes  boulevard Jules Ferry,croisement,27/04/12,48.868836200000004,2.3676123,1,75010
45963,Place Raoul Dautry  boulevard de Vaugirard  rue de l'Arrivée,croisement,20/04/12,48.8418633,2.3199362,1,75015
46604,Place Gambetta  avenue Gambetta,croisement,22/06/12,48.864888799999996,2.3983194,1,75020
46685,Avenue du Général Lemonnier  rue de Rivoli,croisement,20/01/12,48.863736666666696,2.33207793333333,1,75001
47183,Rue de Douai  place Adolphe Max,croisement,20/01/12,48.88329470000001,2.3304302000000003,1,75009
47437,Rue de la Verrerie  rue du Renard,croisement,08/06/12,48.8583695,2.3518767000000005,1,75004
47573,Avenue Daumesnil  rue de Rambouillet,croisement,03/02/12,48.84427935,2.3815313999999996,1,75012
47973,Avenue de la Porte des Ternes  rue Gustave Charpentier,croisement,15/06/12,48.881508700000005,2.2817887999999997,1,75017
48009,Boulevard Voltaire  rue de Charonne,croisement,21/12/11,48.8547007,2.3853169,0,75011
